ship,survey_num,haul_num,species_name,sex,length_cm,weight_kg,specimen_number,age,visual_maturity,subsample_type,age_structure,maturity_table
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,46,0.602,100636147,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,46,0.64,100636145,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,46,0.708,100635569,7,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,46,0.724,100635568,7,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,47,0.658,100636146,4,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,47,0.712,100636152,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,47,0.73,100636151,9,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,49,0.734,100636143,11,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,49,0.786,100636141,11,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,52,Pacific hake - Merluccius productus,Female,51,0.734,100636142,11,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,43,0.534,100635596,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,43,0.54,100635611,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,43,0.548,100635612,4,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,43,0.566,100635594,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,43,0.584,100635606,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,43,0.614,100635605,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,44,0.568,100635621,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,44,0.582,100635616,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,44,0.588,100635603,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,44,0.592,100635614,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,44,0.634,100635595,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,44,0.634,100635618,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,44,0.648,100635615,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,45,0.566,100635593,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,45,0.574,100635617,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,45,0.58,100635613,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,45,0.604,100635607,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,45,0.606,100635601,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,45,0.624,100635610,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,45,0.652,100635609,8,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,46,0.644,100635608,8,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,46,0.666,100635604,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,47,0.652,100635619,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,47,0.696,100635602,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Male,49,0.692,100635620,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,43,0.65,100635599,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,44,0.502,100636160,3,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,45,0.584,100636162,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,46,0.61,100636155,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,46,0.648,100635600,4,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,46,0.688,100636161,4,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,47,0.638,100636156,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,47,0.652,100635597,11,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,47,0.682,100636157,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,48,0.672,100635598,11,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,48,0.694,100636159,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,53,Pacific hake - Merluccius productus,Female,49,0.746,100636158,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,39,0.396,100635637,3,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,43,0.55,100635638,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,44,0.516,100635640,3,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,44,0.548,100635642,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,44,0.604,100635635,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,44,0.61,100635634,,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,44,0.622,100635627,3,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,45,0.52,100635646,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,45,0.596,100635630,10,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,45,0.644,100635633,11,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,45,0.67,100635628,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,46,0.57,100635641,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,46,0.596,100635636,11,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,46,0.6,100635631,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,47,0.638,100635647,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,47,0.644,100635645,6,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,47,0.646,100635643,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,47,0.67,100635632,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,47,0.69,100635644,11,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,47,0.766,100635629,14,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Male,48,0.628,100635639,10,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Female,42,0.532,100636163,3,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Female,44,0.594,100636165,7,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Female,44,0.612,100635626,7,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Female,45,0.488,100636167,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Female,45,0.578,100636175,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Female,45,0.64,100635625,5,Developing,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
NOAA Bell M Shimada,202106,54,Pacific hake - Merluccius productus,Female,46,0.556,100636172,5,Spawning,Randomly selected,Otoliths,"General 5-point maturity scale for egg-laying spawners (gadids, flatfish, etc)"
